,geometry,cluster
R156C59,"POLYGON ((1.8350176096087234 41.73140849575225, 1.827517806859489 41.73140849575225, 1.827517806859489 41.72757692065569, 1.8350176096087234 41.72757692065569, 1.8350176096087234 41.73140849575225))",19
R156C60,"POLYGON ((1.8425174123579577 41.73140849575225, 1.8350176096087234 41.73140849575225, 1.8350176096087234 41.72757692065569, 1.8425174123579577 41.72757692065569, 1.8425174123579577 41.73140849575225))",19
R156C89,"POLYGON ((2.060011692085754 41.73140849575225, 2.0525118893365195 41.73140849575225, 2.0525118893365195 41.72757692065569, 2.060011692085754 41.72757692065569, 2.060011692085754 41.73140849575225))",11
R156C102,"POLYGON ((2.1575091278258003 41.73140849575225, 2.150009325076566 41.73140849575225, 2.150009325076566 41.72757692065569, 2.1575091278258003 41.72757692065569, 2.1575091278258003 41.73140849575225))",15
R156C132,"POLYGON ((2.3825032103028305 41.73140849575225, 2.375003407553596 41.73140849575225, 2.375003407553596 41.72757692065569, 2.3825032103028305 41.72757692065569, 2.3825032103028305 41.73140849575225))",10
R156C141,"POLYGON ((2.4500014350459396 41.73140849575225, 2.4425016322967052 41.73140849575225, 2.4425016322967052 41.72757692065569, 2.4500014350459396 41.72757692065569, 2.4500014350459396 41.73140849575225))",10
R156C149,"POLYGON ((2.5099998570398143 41.73140849575225, 2.50250005429058 41.73140849575225, 2.50250005429058 41.72757692065569, 2.5099998570398143 41.72757692065569, 2.5099998570398143 41.73140849575225))",10
R157C15,"POLYGON ((1.5050262886424124 41.7352400708488, 1.497526485893178 41.7352400708488, 1.497526485893178 41.73140849575225, 1.5050262886424124 41.73140849575225, 1.5050262886424124 41.7352400708488))",14
R157C16,"POLYGON ((1.5125260913916467 41.7352400708488, 1.5050262886424124 41.7352400708488, 1.5050262886424124 41.73140849575225, 1.5125260913916467 41.73140849575225, 1.5125260913916467 41.7352400708488))",14
R157C35,"POLYGON ((1.6550223436270992 41.7352400708488, 1.6475225408778649 41.7352400708488, 1.6475225408778649 41.73140849575225, 1.6550223436270992 41.73140849575225, 1.6550223436270992 41.7352400708488))",19
R157C39,"POLYGON ((1.6850215546240366 41.7352400708488, 1.6775217518748022 41.7352400708488, 1.6775217518748022 41.73140849575225, 1.6850215546240366 41.73140849575225, 1.6850215546240366 41.7352400708488))",19
R157C50,"POLYGON ((1.7675193848656143 41.7352400708488, 1.76001958211638 41.7352400708488, 1.76001958211638 41.73140849575225, 1.7675193848656143 41.73140849575225, 1.7675193848656143 41.7352400708488))",19
R157C57,"POLYGON ((1.8200180041102547 41.7352400708488, 1.8125182013610204 41.7352400708488, 1.8125182013610204 41.73140849575225, 1.8200180041102547 41.73140849575225, 1.8200180041102547 41.7352400708488))",19
R157C58,"POLYGON ((1.827517806859489 41.7352400708488, 1.8200180041102547 41.7352400708488, 1.8200180041102547 41.73140849575225, 1.827517806859489 41.73140849575225, 1.827517806859489 41.7352400708488))",19
R157C69,"POLYGON ((1.9100156371010668 41.7352400708488, 1.9025158343518325 41.7352400708488, 1.9025158343518325 41.73140849575225, 1.9100156371010668 41.73140849575225, 1.9100156371010668 41.7352400708488))",11
R157C117,"POLYGON ((2.2700061690643154 41.7352400708488, 2.262506366315081 41.7352400708488, 2.262506366315081 41.73140849575225, 2.2700061690643154 41.73140849575225, 2.2700061690643154 41.7352400708488))",15
R157C133,"POLYGON ((2.390003013052065 41.7352400708488, 2.3825032103028305 41.7352400708488, 2.3825032103028305 41.73140849575225, 2.390003013052065 41.73140849575225, 2.390003013052065 41.7352400708488))",10
R157C148,"POLYGON ((2.50250005429058 41.7352400708488, 2.4950002515413456 41.7352400708488, 2.4950002515413456 41.73140849575225, 2.50250005429058 41.73140849575225, 2.50250005429058 41.7352400708488))",10
R157C149,"POLYGON ((2.5099998570398143 41.7352400708488, 2.50250005429058 41.7352400708488, 2.50250005429058 41.73140849575225, 2.5099998570398143 41.73140849575225, 2.5099998570398143 41.7352400708488))",10
R157C150,"POLYGON ((2.5174996597890487 41.7352400708488, 2.5099998570398143 41.7352400708488, 2.5099998570398143 41.73140849575225, 2.5174996597890487 41.73140849575225, 2.5174996597890487 41.7352400708488))",10
R157C171,"POLYGON ((2.67499551752297 41.7352400708488, 2.6674957147737355 41.7352400708488, 2.6674957147737355 41.73140849575225, 2.67499551752297 41.73140849575225, 2.67499551752297 41.7352400708488))",13
R158C16,"POLYGON ((1.5125260913916467 41.73907164594536, 1.5050262886424124 41.73907164594536, 1.5050262886424124 41.7352400708488, 1.5125260913916467 41.7352400708488, 1.5125260913916467 41.73907164594536))",14
R158C25,"POLYGON ((1.5800243161347558 41.73907164594536, 1.5725245133855215 41.73907164594536, 1.5725245133855215 41.7352400708488, 1.5800243161347558 41.7352400708488, 1.5800243161347558 41.73907164594536))",14
R158C51,"POLYGON ((1.7750191876148487 41.73907164594536, 1.7675193848656143 41.73907164594536, 1.7675193848656143 41.7352400708488, 1.7750191876148487 41.7352400708488, 1.7750191876148487 41.73907164594536))",19
R158C55,"POLYGON ((1.805018398611786 41.73907164594536, 1.7975185958625517 41.73907164594536, 1.7975185958625517 41.7352400708488, 1.805018398611786 41.7352400708488, 1.805018398611786 41.73907164594536))",19
R158C57,"POLYGON ((1.8200180041102547 41.73907164594536, 1.8125182013610204 41.73907164594536, 1.8125182013610204 41.7352400708488, 1.8200180041102547 41.7352400708488, 1.8200180041102547 41.73907164594536))",19
R158C58,"POLYGON ((1.827517806859489 41.73907164594536, 1.8200180041102547 41.73907164594536, 1.8200180041102547 41.7352400708488, 1.827517806859489 41.7352400708488, 1.827517806859489 41.73907164594536))",19
R158C59,"POLYGON ((1.8350176096087234 41.73907164594536, 1.827517806859489 41.73907164594536, 1.827517806859489 41.7352400708488, 1.8350176096087234 41.7352400708488, 1.8350176096087234 41.73907164594536))",19
R158C60,"POLYGON ((1.8425174123579577 41.73907164594536, 1.8350176096087234 41.73907164594536, 1.8350176096087234 41.7352400708488, 1.8425174123579577 41.7352400708488, 1.8425174123579577 41.73907164594536))",19
R158C66,"POLYGON ((1.8875162288533638 41.73907164594536, 1.8800164261041294 41.73907164594536, 1.8800164261041294 41.7352400708488, 1.8875162288533638 41.7352400708488, 1.8875162288533638 41.73907164594536))",11
R158C74,"POLYGON ((1.9475146508472385 41.73907164594536, 1.9400148480980042 41.73907164594536, 1.9400148480980042 41.7352400708488, 1.9475146508472385 41.7352400708488, 1.9475146508472385 41.73907164594536))",11
R158C78,"POLYGON ((1.9775138618441759 41.73907164594536, 1.9700140590949415 41.73907164594536, 1.9700140590949415 41.7352400708488, 1.9775138618441759 41.7352400708488, 1.9775138618441759 41.73907164594536))",11
R158C148,"POLYGON ((2.50250005429058 41.73907164594536, 2.4950002515413456 41.73907164594536, 2.4950002515413456 41.7352400708488, 2.50250005429058 41.7352400708488, 2.50250005429058 41.73907164594536))",10
R158C171,"POLYGON ((2.67499551752297 41.73907164594536, 2.6674957147737355 41.73907164594536, 2.6674957147737355 41.7352400708488, 2.67499551752297 41.7352400708488, 2.67499551752297 41.73907164594536))",13
R159C14,"POLYGON ((1.497526485893178 41.742903221041914, 1.4900266831439437 41.742903221041914, 1.4900266831439437 41.73907164594536, 1.497526485893178 41.73907164594536, 1.497526485893178 41.742903221041914))",14
R159C31,"POLYGON ((1.6250231326301618 41.742903221041914, 1.6175233298809275 41.742903221041914, 1.6175233298809275 41.73907164594536, 1.6250231326301618 41.73907164594536, 1.6250231326301618 41.742903221041914))",14
R159C43,"POLYGON ((1.715020765620974 41.742903221041914, 1.7075209628717396 41.742903221041914, 1.7075209628717396 41.73907164594536, 1.715020765620974 41.73907164594536, 1.715020765620974 41.742903221041914))",19
R159C55,"POLYGON ((1.805018398611786 41.742903221041914, 1.7975185958625517 41.742903221041914, 1.7975185958625517 41.73907164594536, 1.805018398611786 41.73907164594536, 1.805018398611786 41.742903221041914))",19
R159C56,"POLYGON ((1.8125182013610204 41.742903221041914, 1.805018398611786 41.742903221041914, 1.805018398611786 41.73907164594536, 1.8125182013610204 41.73907164594536, 1.8125182013610204 41.742903221041914))",19
R159C58,"POLYGON ((1.827517806859489 41.742903221041914, 1.8200180041102547 41.742903221041914, 1.8200180041102547 41.73907164594536, 1.827517806859489 41.73907164594536, 1.827517806859489 41.742903221041914))",19
R159C59,"POLYGON ((1.8350176096087234 41.742903221041914, 1.827517806859489 41.742903221041914, 1.827517806859489 41.73907164594536, 1.8350176096087234 41.73907164594536, 1.8350176096087234 41.742903221041914))",19
R159C61,"POLYGON ((1.850017215107192 41.742903221041914, 1.8425174123579577 41.742903221041914, 1.8425174123579577 41.73907164594536, 1.850017215107192 41.73907164594536, 1.850017215107192 41.742903221041914))",19
R159C68,"POLYGON ((1.9025158343518325 41.742903221041914, 1.8950160316025981 41.742903221041914, 1.8950160316025981 41.73907164594536, 1.9025158343518325 41.73907164594536, 1.9025158343518325 41.742903221041914))",11
R159C70,"POLYGON ((1.9175154398503012 41.742903221041914, 1.9100156371010668 41.742903221041914, 1.9100156371010668 41.73907164594536, 1.9175154398503012 41.73907164594536, 1.9175154398503012 41.742903221041914))",11
R159C78,"POLYGON ((1.9775138618441759 41.742903221041914, 1.9700140590949415 41.742903221041914, 1.9700140590949415 41.73907164594536, 1.9775138618441759 41.73907164594536, 1.9775138618441759 41.742903221041914))",11
R159C132,"POLYGON ((2.3825032103028305 41.742903221041914, 2.375003407553596 41.742903221041914, 2.375003407553596 41.73907164594536, 2.3825032103028305 41.73907164594536, 2.3825032103028305 41.742903221041914))",10
R159C134,"POLYGON ((2.397502815801299 41.742903221041914, 2.390003013052065 41.742903221041914, 2.390003013052065 41.73907164594536, 2.397502815801299 41.73907164594536, 2.397502815801299 41.742903221041914))",10
R159C156,"POLYGON ((2.5624984762844547 41.742903221041914, 2.5549986735352204 41.742903221041914, 2.5549986735352204 41.73907164594536, 2.5624984762844547 41.73907164594536, 2.5624984762844547 41.742903221041914))",10
R159C157,"POLYGON ((2.569998279033689 41.742903221041914, 2.5624984762844547 41.742903221041914, 2.5624984762844547 41.73907164594536, 2.569998279033689 41.73907164594536, 2.569998279033689 41.742903221041914))",10
R159C165,"POLYGON ((2.6299967010275638 41.742903221041914, 2.6224968982783294 41.742903221041914, 2.6224968982783294 41.73907164594536, 2.6299967010275638 41.73907164594536, 2.6299967010275638 41.742903221041914))",13
R159C166,"POLYGON ((2.637496503776798 41.742903221041914, 2.6299967010275638 41.742903221041914, 2.6299967010275638 41.73907164594536, 2.637496503776798 41.73907164594536, 2.637496503776798 41.742903221041914))",13
R160C20,"POLYGON ((1.542525302388584 41.74673479613847, 1.5350254996393498 41.74673479613847, 1.5350254996393498 41.742903221041914, 1.542525302388584 41.742903221041914, 1.542525302388584 41.74673479613847))",14
R160C44,"POLYGON ((1.7225205683702083 41.74673479613847, 1.715020765620974 41.74673479613847, 1.715020765620974 41.742903221041914, 1.7225205683702083 41.742903221041914, 1.7225205683702083 41.74673479613847))",19
R160C55,"POLYGON ((1.805018398611786 41.74673479613847, 1.7975185958625517 41.74673479613847, 1.7975185958625517 41.742903221041914, 1.805018398611786 41.742903221041914, 1.805018398611786 41.74673479613847))",19
R160C56,"POLYGON ((1.8125182013610204 41.74673479613847, 1.805018398611786 41.74673479613847, 1.805018398611786 41.742903221041914, 1.8125182013610204 41.742903221041914, 1.8125182013610204 41.74673479613847))",19
R160C68,"POLYGON ((1.9025158343518325 41.74673479613847, 1.8950160316025981 41.74673479613847, 1.8950160316025981 41.742903221041914, 1.9025158343518325 41.742903221041914, 1.9025158343518325 41.74673479613847))",11
R160C69,"POLYGON ((1.9100156371010668 41.74673479613847, 1.9025158343518325 41.74673479613847, 1.9025158343518325 41.742903221041914, 1.9100156371010668 41.742903221041914, 1.9100156371010668 41.74673479613847))",11
R160C81,"POLYGON ((2.000013270091879 41.74673479613847, 1.9925134673426446 41.74673479613847, 1.9925134673426446 41.742903221041914, 2.000013270091879 41.742903221041914, 2.000013270091879 41.74673479613847))",11
R160C85,"POLYGON ((2.0300124810888165 41.74673479613847, 2.022512678339582 41.74673479613847, 2.022512678339582 41.742903221041914, 2.0300124810888165 41.742903221041914, 2.0300124810888165 41.74673479613847))",11
R160C86,"POLYGON ((2.037512283838051 41.74673479613847, 2.0300124810888165 41.74673479613847, 2.0300124810888165 41.742903221041914, 2.037512283838051 41.742903221041914, 2.037512283838051 41.74673479613847))",11
R160C96,"POLYGON ((2.1125103113303942 41.74673479613847, 2.10501050858116 41.74673479613847, 2.10501050858116 41.742903221041914, 2.1125103113303942 41.742903221041914, 2.1125103113303942 41.74673479613847))",15
R160C97,"POLYGON ((2.1200101140796286 41.74673479613847, 2.1125103113303942 41.74673479613847, 2.1125103113303942 41.742903221041914, 2.1200101140796286 41.742903221041914, 2.1200101140796286 41.74673479613847))",15
R160C99,"POLYGON ((2.1350097195780973 41.74673479613847, 2.127509916828863 41.74673479613847, 2.127509916828863 41.742903221041914, 2.1350097195780973 41.742903221041914, 2.1350097195780973 41.74673479613847))",15
R160C136,"POLYGON ((2.412502421299768 41.74673479613847, 2.4050026185505335 41.74673479613847, 2.4050026185505335 41.742903221041914, 2.412502421299768 41.742903221041914, 2.412502421299768 41.74673479613847))",10
R160C137,"POLYGON ((2.4200022240490022 41.74673479613847, 2.412502421299768 41.74673479613847, 2.412502421299768 41.742903221041914, 2.4200022240490022 41.742903221041914, 2.4200022240490022 41.74673479613847))",10
R160C156,"POLYGON ((2.5624984762844547 41.74673479613847, 2.5549986735352204 41.74673479613847, 2.5549986735352204 41.742903221041914, 2.5624984762844547 41.742903221041914, 2.5624984762844547 41.74673479613847))",10
R160C157,"POLYGON ((2.569998279033689 41.74673479613847, 2.5624984762844547 41.74673479613847, 2.5624984762844547 41.742903221041914, 2.569998279033689 41.742903221041914, 2.569998279033689 41.74673479613847))",10
R160C165,"POLYGON ((2.6299967010275638 41.74673479613847, 2.6224968982783294 41.74673479613847, 2.6224968982783294 41.742903221041914, 2.6299967010275638 41.742903221041914, 2.6299967010275638 41.74673479613847))",13
R160C166,"POLYGON ((2.637496503776798 41.74673479613847, 2.6299967010275638 41.74673479613847, 2.6299967010275638 41.742903221041914, 2.637496503776798 41.742903221041914, 2.637496503776798 41.74673479613847))",13
R160C167,"POLYGON ((2.6449963065260325 41.74673479613847, 2.637496503776798 41.74673479613847, 2.637496503776798 41.742903221041914, 2.6449963065260325 41.742903221041914, 2.6449963065260325 41.74673479613847))",13
R161C17,"POLYGON ((1.520025894140881 41.750566371235024, 1.5125260913916467 41.750566371235024, 1.5125260913916467 41.74673479613847, 1.520025894140881 41.74673479613847, 1.520025894140881 41.750566371235024))",14
R161C32,"POLYGON ((1.6325229353793962 41.750566371235024, 1.6250231326301618 41.750566371235024, 1.6250231326301618 41.74673479613847, 1.6325229353793962 41.74673479613847, 1.6325229353793962 41.750566371235024))",14
R161C43,"POLYGON ((1.715020765620974 41.750566371235024, 1.7075209628717396 41.750566371235024, 1.7075209628717396 41.74673479613847, 1.715020765620974 41.74673479613847, 1.715020765620974 41.750566371235024))",19
R161C57,"POLYGON ((1.8200180041102547 41.750566371235024, 1.8125182013610204 41.750566371235024, 1.8125182013610204 41.74673479613847, 1.8200180041102547 41.74673479613847, 1.8200180041102547 41.750566371235024))",19
R161C60,"POLYGON ((1.8425174123579577 41.750566371235024, 1.8350176096087234 41.750566371235024, 1.8350176096087234 41.74673479613847, 1.8425174123579577 41.74673479613847, 1.8425174123579577 41.750566371235024))",19
R161C66,"POLYGON ((1.8875162288533638 41.750566371235024, 1.8800164261041294 41.750566371235024, 1.8800164261041294 41.74673479613847, 1.8875162288533638 41.74673479613847, 1.8875162288533638 41.750566371235024))",11
R161C97,"POLYGON ((2.1200101140796286 41.750566371235024, 2.1125103113303942 41.750566371235024, 2.1125103113303942 41.74673479613847, 2.1200101140796286 41.74673479613847, 2.1200101140796286 41.750566371235024))",15
R161C98,"POLYGON ((2.127509916828863 41.750566371235024, 2.1200101140796286 41.750566371235024, 2.1200101140796286 41.74673479613847, 2.127509916828863 41.74673479613847, 2.127509916828863 41.750566371235024))",15
R161C114,"POLYGON ((2.2475067608166124 41.750566371235024, 2.240006958067378 41.750566371235024, 2.240006958067378 41.74673479613847, 2.2475067608166124 41.74673479613847, 2.2475067608166124 41.750566371235024))",15
R161C121,"POLYGON ((2.3000053800612528 41.750566371235024, 2.2925055773120184 41.750566371235024, 2.2925055773120184 41.74673479613847, 2.3000053800612528 41.74673479613847, 2.3000053800612528 41.750566371235024))",15
R161C135,"POLYGON ((2.4050026185505335 41.750566371235024, 2.397502815801299 41.750566371235024, 2.397502815801299 41.74673479613847, 2.4050026185505335 41.74673479613847, 2.4050026185505335 41.750566371235024))",10
R161C137,"POLYGON ((2.4200022240490022 41.750566371235024, 2.412502421299768 41.750566371235024, 2.412502421299768 41.74673479613847, 2.4200022240490022 41.74673479613847, 2.4200022240490022 41.750566371235024))",10
R161C154,"POLYGON ((2.547498870785986 41.750566371235024, 2.5399990680367517 41.750566371235024, 2.5399990680367517 41.74673479613847, 2.547498870785986 41.74673479613847, 2.547498870785986 41.750566371235024))",10
R161C156,"POLYGON ((2.5624984762844547 41.750566371235024, 2.5549986735352204 41.750566371235024, 2.5549986735352204 41.74673479613847, 2.5624984762844547 41.74673479613847, 2.5624984762844547 41.750566371235024))",10
R161C160,"POLYGON ((2.592497687281392 41.750566371235024, 2.5849978845321577 41.750566371235024, 2.5849978845321577 41.74673479613847, 2.592497687281392 41.74673479613847, 2.592497687281392 41.750566371235024))",10
R162C60,"POLYGON ((1.8425174123579577 41.75439794633158, 1.8350176096087234 41.75439794633158, 1.8350176096087234 41.750566371235024, 1.8425174123579577 41.750566371235024, 1.8425174123579577 41.75439794633158))",19
R162C63,"POLYGON ((1.8650168206056608 41.75439794633158, 1.8575170178564264 41.75439794633158, 1.8575170178564264 41.750566371235024, 1.8650168206056608 41.750566371235024, 1.8650168206056608 41.75439794633158))",19
R162C64,"POLYGON ((1.872516623354895 41.75439794633158, 1.8650168206056608 41.75439794633158, 1.8650168206056608 41.750566371235024, 1.872516623354895 41.750566371235024, 1.872516623354895 41.75439794633158))",19
R162C65,"POLYGON ((1.8800164261041294 41.75439794633158, 1.872516623354895 41.75439794633158, 1.872516623354895 41.750566371235024, 1.8800164261041294 41.750566371235024, 1.8800164261041294 41.75439794633158))",11
R162C69,"POLYGON ((1.9100156371010668 41.75439794633158, 1.9025158343518325 41.75439794633158, 1.9025158343518325 41.750566371235024, 1.9100156371010668 41.750566371235024, 1.9100156371010668 41.75439794633158))",11
R162C70,"POLYGON ((1.9175154398503012 41.75439794633158, 1.9100156371010668 41.75439794633158, 1.9100156371010668 41.750566371235024, 1.9175154398503012 41.750566371235024, 1.9175154398503012 41.75439794633158))",11
R162C82,"POLYGON ((2.0075130728411135 41.75439794633158, 2.000013270091879 41.75439794633158, 2.000013270091879 41.750566371235024, 2.0075130728411135 41.750566371235024, 2.0075130728411135 41.75439794633158))",11
R162C84,"POLYGON ((2.022512678339582 41.75439794633158, 2.015012875590348 41.75439794633158, 2.015012875590348 41.750566371235024, 2.022512678339582 41.750566371235024, 2.022512678339582 41.75439794633158))",11
R162C97,"POLYGON ((2.1200101140796286 41.75439794633158, 2.1125103113303942 41.75439794633158, 2.1125103113303942 41.750566371235024, 2.1200101140796286 41.750566371235024, 2.1200101140796286 41.75439794633158))",15
R162C98,"POLYGON ((2.127509916828863 41.75439794633158, 2.1200101140796286 41.75439794633158, 2.1200101140796286 41.750566371235024, 2.127509916828863 41.750566371235024, 2.127509916828863 41.75439794633158))",15
R162C99,"POLYGON ((2.1350097195780973 41.75439794633158, 2.127509916828863 41.75439794633158, 2.127509916828863 41.750566371235024, 2.1350097195780973 41.750566371235024, 2.1350097195780973 41.75439794633158))",15
R162C137,"POLYGON ((2.4200022240490022 41.75439794633158, 2.412502421299768 41.75439794633158, 2.412502421299768 41.750566371235024, 2.4200022240490022 41.750566371235024, 2.4200022240490022 41.75439794633158))",10
R162C156,"POLYGON ((2.5624984762844547 41.75439794633158, 2.5549986735352204 41.75439794633158, 2.5549986735352204 41.750566371235024, 2.5624984762844547 41.750566371235024, 2.5624984762844547 41.75439794633158))",10
R162C157,"POLYGON ((2.569998279033689 41.75439794633158, 2.5624984762844547 41.75439794633158, 2.5624984762844547 41.750566371235024, 2.569998279033689 41.750566371235024, 2.569998279033689 41.75439794633158))",10
R163C46,"POLYGON ((1.737520173868677 41.758229521428134, 1.7300203711194426 41.758229521428134, 1.7300203711194426 41.75439794633158, 1.737520173868677 41.75439794633158, 1.737520173868677 41.758229521428134))",19
R163C61,"POLYGON ((1.850017215107192 41.758229521428134, 1.8425174123579577 41.758229521428134, 1.8425174123579577 41.75439794633158, 1.850017215107192 41.75439794633158, 1.850017215107192 41.758229521428134))",19
R163C64,"POLYGON ((1.872516623354895 41.758229521428134, 1.8650168206056608 41.758229521428134, 1.8650168206056608 41.75439794633158, 1.872516623354895 41.75439794633158, 1.872516623354895 41.758229521428134))",19
R163C66,"POLYGON ((1.8875162288533638 41.758229521428134, 1.8800164261041294 41.758229521428134, 1.8800164261041294 41.75439794633158, 1.8875162288533638 41.75439794633158, 1.8875162288533638 41.758229521428134))",11
R163C69,"POLYGON ((1.9100156371010668 41.758229521428134, 1.9025158343518325 41.758229521428134, 1.9025158343518325 41.75439794633158, 1.9100156371010668 41.75439794633158, 1.9100156371010668 41.758229521428134))",11
R163C97,"POLYGON ((2.1200101140796286 41.758229521428134, 2.1125103113303942 41.758229521428134, 2.1125103113303942 41.75439794633158, 2.1200101140796286 41.75439794633158, 2.1200101140796286 41.758229521428134))",15
R163C98,"POLYGON ((2.127509916828863 41.758229521428134, 2.1200101140796286 41.758229521428134, 2.1200101140796286 41.75439794633158, 2.127509916828863 41.75439794633158, 2.127509916828863 41.758229521428134))",15
R163C99,"POLYGON ((2.1350097195780973 41.758229521428134, 2.127509916828863 41.758229521428134, 2.127509916828863 41.75439794633158, 2.1350097195780973 41.75439794633158, 2.1350097195780973 41.758229521428134))",15
R163C114,"POLYGON ((2.2475067608166124 41.758229521428134, 2.240006958067378 41.758229521428134, 2.240006958067378 41.75439794633158, 2.2475067608166124 41.75439794633158, 2.2475067608166124 41.758229521428134))",15
R163C115,"POLYGON ((2.2550065635658467 41.758229521428134, 2.2475067608166124 41.758229521428134, 2.2475067608166124 41.75439794633158, 2.2550065635658467 41.75439794633158, 2.2550065635658467 41.758229521428134))",15
R163C138,"POLYGON ((2.4275020267982366 41.758229521428134, 2.4200022240490022 41.758229521428134, 2.4200022240490022 41.75439794633158, 2.4275020267982366 41.75439794633158, 2.4275020267982366 41.758229521428134))",10
R163C139,"POLYGON ((2.435001829547471 41.758229521428134, 2.4275020267982366 41.758229521428134, 2.4275020267982366 41.75439794633158, 2.435001829547471 41.75439794633158, 2.435001829547471 41.758229521428134))",10
R163C140,"POLYGON ((2.4425016322967052 41.758229521428134, 2.435001829547471 41.758229521428134, 2.435001829547471 41.75439794633158, 2.4425016322967052 41.75439794633158, 2.4425016322967052 41.758229521428134))",10
R163C154,"POLYGON ((2.547498870785986 41.758229521428134, 2.5399990680367517 41.758229521428134, 2.5399990680367517 41.75439794633158, 2.547498870785986 41.75439794633158, 2.547498870785986 41.758229521428134))",10
R163C157,"POLYGON ((2.569998279033689 41.758229521428134, 2.5624984762844547 41.758229521428134, 2.5624984762844547 41.75439794633158, 2.569998279033689 41.75439794633158, 2.569998279033689 41.758229521428134))",10
R163C179,"POLYGON ((2.7349939395168446 41.758229521428134, 2.72749413676761 41.758229521428134, 2.72749413676761 41.75439794633158, 2.7349939395168446 41.75439794633158, 2.7349939395168446 41.758229521428134))",4
R164C13,"POLYGON ((1.4900266831439437 41.76206109652469, 1.4825268803947094 41.76206109652469, 1.4825268803947094 41.758229521428134, 1.4900266831439437 41.758229521428134, 1.4900266831439437 41.76206109652469))",14
R164C57,"POLYGON ((1.8200180041102547 41.76206109652469, 1.8125182013610204 41.76206109652469, 1.8125182013610204 41.758229521428134, 1.8200180041102547 41.758229521428134, 1.8200180041102547 41.76206109652469))",19
R164C61,"POLYGON ((1.850017215107192 41.76206109652469, 1.8425174123579577 41.76206109652469, 1.8425174123579577 41.758229521428134, 1.850017215107192 41.758229521428134, 1.850017215107192 41.76206109652469))",19
R164C64,"POLYGON ((1.872516623354895 41.76206109652469, 1.8650168206056608 41.76206109652469, 1.8650168206056608 41.758229521428134, 1.872516623354895 41.758229521428134, 1.872516623354895 41.76206109652469))",19
R164C69,"POLYGON ((1.9100156371010668 41.76206109652469, 1.9025158343518325 41.76206109652469, 1.9025158343518325 41.758229521428134, 1.9100156371010668 41.758229521428134, 1.9100156371010668 41.76206109652469))",11
R164C73,"POLYGON ((1.9400148480980042 41.76206109652469, 1.9325150453487698 41.76206109652469, 1.9325150453487698 41.758229521428134, 1.9400148480980042 41.758229521428134, 1.9400148480980042 41.76206109652469))",11
R164C83,"POLYGON ((2.015012875590348 41.76206109652469, 2.0075130728411135 41.76206109652469, 2.0075130728411135 41.758229521428134, 2.015012875590348 41.758229521428134, 2.015012875590348 41.76206109652469))",11
R164C84,"POLYGON ((2.022512678339582 41.76206109652469, 2.015012875590348 41.76206109652469, 2.015012875590348 41.758229521428134, 2.022512678339582 41.758229521428134, 2.022512678339582 41.76206109652469))",11
R164C102,"POLYGON ((2.1575091278258003 41.76206109652469, 2.150009325076566 41.76206109652469, 2.150009325076566 41.758229521428134, 2.1575091278258003 41.758229521428134, 2.1575091278258003 41.76206109652469))",15
R164C103,"POLYGON ((2.1650089305750346 41.76206109652469, 2.1575091278258003 41.76206109652469, 2.1575091278258003 41.758229521428134, 2.1650089305750346 41.758229521428134, 2.1650089305750346 41.76206109652469))",15
R164C114,"POLYGON ((2.2475067608166124 41.76206109652469, 2.240006958067378 41.76206109652469, 2.240006958067378 41.758229521428134, 2.2475067608166124 41.758229521428134, 2.2475067608166124 41.76206109652469))",15
R164C115,"POLYGON ((2.2550065635658467 41.76206109652469, 2.2475067608166124 41.76206109652469, 2.2475067608166124 41.758229521428134, 2.2550065635658467 41.758229521428134, 2.2550065635658467 41.76206109652469))",15
R164C133,"POLYGON ((2.390003013052065 41.76206109652469, 2.3825032103028305 41.76206109652469, 2.3825032103028305 41.758229521428134, 2.390003013052065 41.758229521428134, 2.390003013052065 41.76206109652469))",10
R164C134,"POLYGON ((2.397502815801299 41.76206109652469, 2.390003013052065 41.76206109652469, 2.390003013052065 41.758229521428134, 2.397502815801299 41.758229521428134, 2.397502815801299 41.76206109652469))",10
R164C174,"POLYGON ((2.697494925770673 41.76206109652469, 2.6899951230214385 41.76206109652469, 2.6899951230214385 41.758229521428134, 2.697494925770673 41.758229521428134, 2.697494925770673 41.76206109652469))",4
R165C12,"POLYGON ((1.4825268803947094 41.765892671621245, 1.475027077645475 41.765892671621245, 1.475027077645475 41.76206109652469, 1.4825268803947094 41.76206109652469, 1.4825268803947094 41.765892671621245))",14
R165C17,"POLYGON ((1.520025894140881 41.765892671621245, 1.5125260913916467 41.765892671621245, 1.5125260913916467 41.76206109652469, 1.520025894140881 41.76206109652469, 1.520025894140881 41.765892671621245))",14
R165C24,"POLYGON ((1.5725245133855215 41.765892671621245, 1.5650247106362871 41.765892671621245, 1.5650247106362871 41.76206109652469, 1.5725245133855215 41.76206109652469, 1.5725245133855215 41.765892671621245))",14
R165C37,"POLYGON ((1.670021949125568 41.765892671621245, 1.6625221463763336 41.765892671621245, 1.6625221463763336 41.76206109652469, 1.670021949125568 41.76206109652469, 1.670021949125568 41.765892671621245))",19
R165C38,"POLYGON ((1.6775217518748022 41.765892671621245, 1.670021949125568 41.765892671621245, 1.670021949125568 41.76206109652469, 1.6775217518748022 41.76206109652469, 1.6775217518748022 41.765892671621245))",19
